rank,symbol,entrez,variance
1,KRT19,3880,15.547382558723472
2,SPARC,6678,15.450005909395623
3,RPS4Y1,6192,14.182954134218038
4,UCHL1,7345,13.771920233536681
5,VIM,7431,13.569825817786624
6,TGFBI,7045,13.023480966390467
7,KRT7,3855,12.881439538825031
8,EPCAM,4072,12.652330334348306
9,FN1,2335,12.643659495817774
10,KRT8,3856,12.625174755770969
11,AGR2,10551,12.508336041191312
12,C19orf33,64073,12.113177295329233
13,S100P,6286,11.925472848481737
14,CD74,972,11.791899073218183
15,S100A14,57402,11.407286467532327
16,TACSTD2,4070,11.33508827900986
17,FXYD3,5349,11.306031653621742
18,IGFBP3,3486,11.191311151456635
19,CLDN4,1364,11.188538563962712
20,MAL2,114569,11.171379548136779
21,KRT18,3875,11.101057525769296
22,CAV1,857,10.94589263082893
23,MT1E,4493,10.908299979448678
24,SPINT2,10653,10.87192059247668
25,SPP1,6696,10.854186686752191
26,SERPINE1,5054,10.632415798529987
27,GPX2,2877,10.603273122183602
28,SRGN,5552,10.597718085121434
29,IFI27,3429,10.496510939395575
30,SLPI,6590,10.494263383714092
31,LCN2,3934,10.417771617929525
32,TM4SF1,4071,10.406939068513548
33,CD24,100133941,10.406253348844615
34,NNMT,4837,10.382924412211642
35,KRT17,3872,10.33315978876401
36,ELF3,1999,10.312168549327444
37,S100A16,140576,10.097612892243202
38,RAB25,57111,10.082466058539291
39,S100A6,6277,9.912381995825298
40,FSTL1,11167,9.905878287543633
41,HLA-DRA,3122,9.875550932824064
42,COL1A2,1278,9.84565964243685
43,CDH1,999,9.829795570057701
44,THBS1,7057,9.77655775979392
45,LCP1,3936,9.758876618621123
46,EFEMP1,2202,9.704539142141524
47,CCN1,3491,9.676710703316552
48,ALDH1A1,216,9.605434923676254
49,CLDN7,1366,9.56202974247344
50,IGFBP7,3490,9.549431572868617
51,CDKN2A,1029,9.53534483068163
52,DKK1,22943,9.480185759018326
53,ANXA1,301,9.437240735763803
54,SFN,2810,9.433949939711262
55,TFPI2,7980,9.413354200179986
56,LGALS1,3956,9.40548020812227
57,IFITM1,8519,9.356170960681736
58,AKR1C2,1646,9.272856033048962
59,MGST1,4257,9.241607856043323
60,ARHGDIB,397,9.232692809833546
61,EMP1,2012,9.18627122321675
62,XAGE1A,653220,9.14775942694406
63,GPRC5A,9052,9.140508839051545
64,MAGEA3,4102,9.11615829634893
65,TINAGL1,64129,9.063288780436713
66,MMP2,4313,9.025413613538042
67,EEF1A2,1917,8.979522808862187
68,TGM2,7052,8.942840658803453
69,KRT5,3852,8.874155535029185
70,ALDH1A3,220,8.870294456534108
71,ST14,6768,8.861346366541904
72,COL1A1,1277,8.734240457124551
73,CD44,960,8.722165185599113
74,S100A4,6275,8.72156473643494
75,TIMP3,7078,8.700310168365407
76,BEX1,55859,8.664177299172444
77,BST2,684,8.618076613527377
78,THY1,7070,8.564148266390667
79,AKR1C3,8644,8.556886343657368
80,ANXA3,306,8.53145221577714
81,BASP1,10409,8.466367745107894
82,CAV2,858,8.452639243444265
83,PLAU,5328,8.437328792792638
84,IGFBP2,3485,8.411348146307212
85,CALD1,800,8.40684811384832
86,ADIRF,10974,8.393269333399795
87,S100A2,6273,8.354111999814737
88,GJA1,2697,8.325161613138038
89,GYPC,2995,8.306462297534575
90,CLDN1,9076,8.286705328094577
91,MYL9,10398,8.2842109508328
92,LOXL2,4017,8.269821366629081
93,F3,2152,8.257043532454757
94,CCN2,1490,8.179365369923488
95,AXL,558,8.150280804096424
96,DKK3,27122,8.12736805286144
97,COL6A2,1292,8.116673430204616
98,LAMC2,3918,8.116448968283315
99,GDF15,9518,8.105006450999117
100,DMKN,93099,8.101694299169475
101,IGFBP5,3488,8.094938765673442
102,C3,718,8.058693099861127
103,MAGEA6,4105,8.045316514135584
104,TSPAN8,7103,8.019055314045875
105,CAVIN1,284119,8.00859362220197
106,AKR1C1,1645,8.00756990022101
107,CLU,1191,7.9963159265667825
108,MMP14,4323,7.982875868016156
109,AREG,374,7.969624822673023
110,CRIP1,1396,7.968651160728169
111,MLPH,79083,7.9129622260498
112,SERPINE2,5270,7.907954843324135
113,COL4A2,1284,7.902370735813967
114,IL32,9235,7.898572272895085
115,RBP1,5947,7.890688223991331
116,LGALS3,3958,7.88528589365693
117,S100A9,6280,7.865275555002946
118,IFITM2,10581,7.8573053666530885
119,LAPTM5,7805,7.852836025705773
120,CXCL1,2919,7.8505712185455785
121,HLA-DPA1,3113,7.830060314395461
122,LYZ,4069,7.821002468730553
123,CCDC80,151887,7.8107580925920255
124,IFITM3,10410,7.805734768788694
125,CYBA,1535,7.7901058197003055
126,PEG10,23089,7.783882458642671
127,CXCL8,3576,7.781158516100767
128,SPINT1,6692,7.7663961779315
129,SDC2,6383,7.751307134288535
130,TSPAN1,10103,7.733712098164994
131,ITGA3,3675,7.707107180886258
132,HCLS1,3059,7.6732091723166675
133,CCND1,595,7.670638213878752
134,COL4A1,1282,7.647865548572547
135,PLK2,10769,7.603693455492035
136,SPOCK1,6695,7.585045561401594
137,TNC,3371,7.582879813931456
138,PRAME,23532,7.5776859243125365
139,PRSS23,11098,7.564684485275694
140,ALDH3A1,218,7.531765799892483
141,VCAN,1462,7.528216541988116
142,ESRP1,54845,7.502453285258725
143,BEX3,27018,7.49888080016278
144,CRABP2,1382,7.44482015749923
145,SCNN1A,6337,7.414790227514333
146,KRT81,3887,7.359765639788163
147,TUSC3,7991,7.346104686959434
148,JCHAIN,3512,7.336629560779383
149,RAB34,83871,7.335990460750706
150,WFDC2,10406,7.335163584313227
151,NT5E,4907,7.313175999401862
152,CCL2,6347,7.3114439910115
153,FKBP10,60681,7.310213861375504
154,TPM2,7169,7.30541838025029
155,CD70,970,7.302551154096889
156,COL3A1,1281,7.301735067929604
157,LSR,51599,7.295671537822313
158,RAC2,5880,7.273535053140058
159,GMFG,9535,7.2716073126104765
160,ITGB4,3691,7.252414189060319
161,PRSS8,5652,7.2214366489544695
162,PLAT,5327,7.200621890501725
163,SMIM22,440335,7.1584813137975685
164,CDH3,1001,7.155822528139732
165,COL6A1,1291,7.14871693648665
166,PLAC8,51316,7.142726874674711
167,PLOD2,5352,7.116921384638774
168,CAVIN3,112464,7.112883481266963
169,ASS1,445,7.103217778005122
170,IL18,3606,7.100370365187947
171,C15orf48,84419,7.08411956893693
172,EHF,26298,7.076025140018245
173,SLC43A3,29015,7.063170725709128
174,IGFBP4,3487,7.06090125550444
175,AP1M2,10053,7.059092885461408
176,P3H2,55214,7.055430875509376
177,FOSL1,8061,7.046152388306736
178,FBLN1,2192,7.043061547358188
179,CDH2,1000,7.036438014623327
180,COL6A3,1293,7.029921445904652
181,MALL,7851,7.017240787522356
182,PXDN,7837,7.014309115470127
183,TFPI,7035,7.014229799224888
184,CEACAM6,4680,7.012934427739497
185,AKR1B10,57016,6.982808603000676
186,S100A10,6281,6.969376295124347
187,CORO1A,11151,6.969105186469854
188,LAMB3,3914,6.963589481580655
189,MYOF,26509,6.961212618127825
190,CXCR4,7852,6.942482049735635
191,CD9,928,6.93332951486205
192,ANKRD1,27063,6.911938438061419
193,ABCC3,8714,6.9094547586707025
194,COL12A1,1303,6.90816717140277
195,CNN3,1266,6.89699461379035
196,EMP3,2014,6.88218929370952
197,EIF1AY,9086,6.881121521671748
198,MMP1,4312,6.868332993434801
199,SLC38A5,92745,6.862231263142494
200,MT2A,4502,6.854238448615767
201,MDK,4192,6.850443551983947
202,XAGE1B,653067,6.838349886008494
203,LAD1,3898,6.835985914214396
204,SULF2,55959,6.82601325370849
205,IFI16,3428,6.81802807615608
206,KRT6A,3853,6.808064795743518
207,IGFBP6,3489,6.782280971366239
208,TUBB2B,347733,6.777926146856558
209,STC2,8614,6.756345340122684
210,CPE,1363,6.74808918036698
211,EDIL3,10085,6.740139496395766
212,ITGA4,3676,6.736410407314964
213,DPYSL3,1809,6.720075697772968
214,CRYAB,1410,6.712775096366339
215,CD68,968,6.7090053663847655
216,DSP,1832,6.707209323770574
217,PTGES,9536,6.680772794397235
218,GTSF1,121355,6.675553849192588
219,DDX3Y,8653,6.653436169933088
220,APOE,348,6.632611230680161
221,KLK6,5653,6.626993419580886
222,L1CAM,3897,6.616125318067462
223,CTSL,1514,6.614102967385888
224,EPS8L2,64787,6.60468001436125
225,MPZL2,10205,6.595893568218743
226,CD53,963,6.56131632658292
227,FGFBP1,9982,6.532025518262146
228,HLA-B,3106,6.531486420938067
229,GPNMB,10457,6.523645059438668
230,CADM1,23705,6.5169806367722005
231,LUM,4060,6.5097886437197925
232,PKP3,11187,6.484959682930731
233,ERBB3,2065,6.4792135431857085
234,IL2RG,3561,6.476965699200946
235,MYEOV,26579,6.471034674508526
236,LTBR,4055,6.463188181046213
237,NUPR1,26471,6.451711342108587
238,GSTM3,2947,6.430066698699295
239,TNFRSF12A,51330,6.387807892087661
240,QPRT,23475,6.376090985276118
241,MAGEA12,4111,6.370318852327545
242,G0S2,50486,6.359675832442985
243,LGALS3BP,3959,6.35688173991021
244,HTRA1,5654,6.356815746241301
245,PLPP2,8612,6.349823129495617
246,SNRPN,6638,6.348087765047498
247,FOS,2353,6.3466695821415255
248,GSTP1,2950,6.339628922190722
249,TPD52L1,7164,6.333884002920589
250,SAA1,6288,6.326371838888235
251,COL5A2,1290,6.323966697000724
252,LEF1,51176,6.323366074294108
253,MEST,4232,6.320705917436061
254,IRAG2,4033,6.319146416510106
255,CST6,1474,6.3109786474233305
256,SERPINA1,5265,6.306154278564491
257,LOX,4015,6.299071816873299
258,COL5A1,1289,6.286206577297141
259,CPA4,51200,6.283900603320857
260,TUBA1A,7846,6.2824685031481575
261,TRIM29,23650,6.282083027957502
262,TNFAIP2,7127,6.277304201814603
263,SERPINB5,5268,6.26997669443757
264,MAGEA4,4103,6.255160713516681
265,AQP3,360,6.238513411534788
266,CLDN3,1365,6.232233415988288
267,TSTD1,100131187,6.231460312421817
268,ANPEP,290,6.22948914165583
269,HMGA2,8091,6.205731726990783
270,CRIP2,1397,6.2014380834738105
271,VAMP8,8673,6.1873804116841615
272,ADGRG1,9289,6.185328131590656
273,PLS3,5358,6.176184421604595
274,LAMB2,3913,6.169407090535015
275,LAMA4,3910,6.157544029182831
276,EREG,2069,6.150295166605103
277,MZB1,51237,6.148053858238581
278,AMIGO2,347902,6.1277015933376475
279,FBN1,2200,6.106913006111178
280,FHL1,2273,6.104204620745269
281,GPX8,493869,6.101350339389223
282,TMEM98,26022,6.101341936012764
283,S100A11,6282,6.097330273482713
284,AKR1B1,231,6.089475414402028
285,LAMB1,3912,6.050182522429043
286,COL17A1,1308,6.027998800458622
287,NQO1,1728,6.0082840006758
288,SELENBP1,8991,5.999777676309989
289,IFI44,10561,5.999405683777696
290,PMP22,5376,5.990775696319074
291,TMPRSS4,56649,5.979613196485596
292,TCEAL9,51186,5.948671727532622
293,MSN,4478,5.948056054642666
294,SLC2A3,6515,5.944825217614763
295,ADGRF1,266977,5.944289072402435
296,PDZK1IP1,10158,5.943766358257137
297,PRSS22,64063,5.941401991486938
298,SNCA,6622,5.939067147480334
299,EPHA2,1969,5.923807858638595
300,ANXA8,653145,5.908801288579869
301,IER3,8870,5.900739780360979
302,CAPG,822,5.895944266078997
303,RHOD,29984,5.8915892519970745
304,SLC16A3,9123,5.8906144815807515
305,MME,4311,5.870557563751134
306,KRT80,144501,5.8427661361617345
307,PI3,5266,5.841510114705615
308,TIMP1,7076,5.833762160861803
309,BCAT1,586,5.82828667435464
310,H1-0,3005,5.827068340912489
311,QPCT,25797,5.811166951152817
312,MCAM,4162,5.809341928853564
313,IL6,3569,5.8084313341744584
314,PTPRCAP,5790,5.806732419843198
315,DSG2,1829,5.790741029570123
316,CTHRC1,115908,5.783646743234612
317,PRSS3,5646,5.779706517831356
318,MMP7,4316,5.777128935574692
319,FST,10468,5.763017516838074
320,CEACAM5,1048,5.751154533687352
321,ATP2A3,489,5.7478170225737655
322,PDLIM4,8572,5.735967176656003
323,MFNG,4242,5.732608481849652
324,MET,4233,5.725853894199478
325,SERPINB2,5055,5.693220865101469
326,EGFR,1956,5.687291926294561
327,KRT13,3860,5.685261483023396
328,CSTA,1475,5.683756225988795
329,SLFN11,91607,5.680822814737392
330,TAGLN,6876,5.661392576385902
331,ITGA5,3678,5.650390975329782
332,PERP,64065,5.647981859037532
333,FABP5,2171,5.644001617225776
334,SCG2,7857,5.642367027893242
335,TRIM22,10346,5.6421508782236724
336,NRCAM,4897,5.641217870232803
337,LRATD2,157638,5.640873002585564
338,FSCN1,6624,5.636736058315885
339,CA2,760,5.610053217368225
340,LY6K,54742,5.608478035111203
341,FHL2,2274,5.59666559958036
342,BCAM,4059,5.596338615662978
343,SEMA3C,10512,5.587637049050101
344,FGFR1,2260,5.5867412959951865
345,LDOC1,23641,5.580200761188777
346,PMEPA1,56937,5.577176657487326
347,YAP1,10413,5.574408669254886
348,JUP,3728,5.569192510526423
349,WWTR1,25937,5.560335805502628
350,MST1R,4486,5.559189091413982
351,SRPX,8406,5.559137390905677
352,PTX3,5806,5.55083631620544
353,WLS,79971,5.541986136689458
354,CSAG1,158511,5.517255872052796
355,PLIN2,123,5.50850182285936
356,KIRREL1,55243,5.502347449474567
357,PLBD1,79887,5.502136516735933
358,CXCL5,6374,5.500341934727193
359,BMP4,652,5.495831414789098
360,ITGB5,3693,5.49172872480158
361,MAGEA2,4101,5.481061925477241
362,F2RL1,2150,5.4744262119426566
363,FAT1,2195,5.4726875900796985
364,TIMP2,7077,5.471125279260091
365,SDC4,6385,5.4691605377736785
366,SNCG,6623,5.4684085464252545
367,COL8A1,1295,5.462855752702447
368,BEX4,56271,5.457375570964327
369,GPX3,2878,5.446089950896786
370,ADAMTS1,9510,5.443774061154774
371,PTGR1,22949,5.436643969368323
372,TFF3,7033,5.4286446553192516
373,KYNU,8942,5.425771668273987
374,CRIM1,51232,5.425035063531271
375,DCBLD2,131566,5.422516960615018
376,FAM20C,56975,5.412576616072008
377,BACE2,25825,5.412360047090321
378,CYP1B1,1545,5.411271397640232
379,MAP1B,4131,5.40768623432282
380,CDA,978,5.401351101018248
381,TPM1,7168,5.393267344213686
382,EHD2,30846,5.392967689204646
383,PYCARD,29108,5.377159164987446
384,CD48,962,5.367733305028099
385,CD79A,973,5.361889839466444
386,CD52,1043,5.357210453432969
387,IL1B,3553,5.355320080157103
388,OSMR,9180,5.354988313498453
389,ANXA6,309,5.353059895377312
390,HOXA9,3205,5.3386728208170355
391,TGFB2,7042,5.336565875186854
392,PTPRC,5788,5.3358832678434895
393,KLK10,5655,5.335131853454439
394,ARHGAP4,393,5.332115775372144
395,TMSB15A,11013,5.330360218474972
396,TCIM,56892,5.329558748742701
397,H2AJ,55766,5.32728029609835
398,NRP1,8829,5.323400423136332
399,ANXA8L1,728113,5.322074715171199
400,NMU,10874,5.319944037811839
401,PTPN7,5778,5.316791234459397
402,IRF6,3664,5.30976131141239
403,PFN2,5217,5.294232314819814
404,TNFRSF11B,4982,5.2915466009998555
405,FXYD5,53827,5.28947815403456
406,HSPB8,26353,5.282086938077685
407,ID1,3397,5.273013105430533
408,TP53I11,9537,5.262591012083571
409,MAGED4B,81557,5.261110436527305
410,AEBP1,165,5.259704380952276
411,BEX2,84707,5.2558916332734915
412,RAMP1,10267,5.246042269496322
413,GLUL,2752,5.245067134392991
414,CKMT1B,1159,5.236692852154576
415,IGF2,3481,5.2337376184622135
416,CEP15,57415,5.231728701450116
417,ESRP2,80004,5.231580878462246
418,GSTM1,2944,5.228761966759654
419,SNAI2,6591,5.222153461399457
420,GAGE12F,100008586,5.221930637345853
421,AMOTL2,51421,5.219225192390574
422,LIF,3976,5.213468527788931
423,CTAG2,30848,5.202322909460043
424,EVA1A,84141,5.200925874716976
425,FOSB,2354,5.194299433016966
426,CRB3,92359,5.1918375959968195
427,TNNT1,7138,5.188177917053964
428,HSPA1A,3303,5.180599835518556
429,TNS4,84951,5.180339995484151
430,AKAP12,9590,5.178530622875565
431,NREP,9315,5.178346898987621
432,C1S,716,5.170136430265783
433,PLEK2,26499,5.162613531780384
434,RGS4,5999,5.1600223466862225
435,CDCP1,64866,5.157766317582421
436,GNG12,55970,5.154868664272074
437,RND3,390,5.14982028246767
438,GAL,51083,5.149735715728488
439,SDC1,6382,5.132694133251715
440,RAB32,10981,5.132185176592841
441,LIMCH1,22998,5.12979933905059
442,GPRC5C,55890,5.129293089425084
443,GAS6,2621,5.128960966192789
444,APOC1,341,5.128417462636117
445,NTN4,59277,5.12694679219487
446,ERRFI1,54206,5.125888050867611
447,ACKR3,57007,5.12542413617383
448,FEZ1,9638,5.120229444468942
449,STEAP1,26872,5.119660322961128
450,HPGD,3248,5.113287846023296
451,ANTXR1,84168,5.104835143497021
452,TNFSF10,8743,5.103694112259922
453,C1R,715,5.103610803474623
454,HLA-DPB1,3115,5.100791053652403
455,S100B,6285,5.100351705405893
456,CA12,771,5.100077748151746
457,LAMA3,3909,5.099990760578338
458,SGK1,6446,5.096930979330002
459,KRT15,3866,5.094000551581868
460,SGCE,8910,5.09255701501751
461,CTSS,1520,5.089921215278571
462,MGP,4256,5.087362397422716
463,TMEM45B,120224,5.086382848863922
464,SELENOP,6414,5.0860565552419414
465,PHLDA1,22822,5.0830608790365615
466,NLRP2,55655,5.081997770417263
467,KRT14,3861,5.077708482402302
468,GNG11,2791,5.073565140859229
469,NCAM1,4684,5.071816254283085
470,JAM3,83700,5.069876641315726
471,ACSL5,51703,5.0679100971022715
472,TUBA4A,7277,5.059770213202754
473,ADM,133,5.058439800212983
474,CDH11,1009,5.053812781048038
475,PYGL,5836,5.050873769963003
476,CFH,3075,5.048018735534232
477,MRC2,9902,5.046823388794893
478,SPN,6693,5.0441890517092585
479,MUC1,4582,5.036205013581446
480,BMP7,655,5.014838441562222
481,GRB7,2886,5.009721517111104
482,TESC,54997,5.009501101065511
483,KCNMA1,3778,5.0084739013395945
484,SPART,23111,5.0068287144435
485,HLA-DRB1,3123,5.006402214208887
486,CYBRD1,79901,4.996235969088037
487,EPAS1,2034,4.992333502560028
488,GALNT3,2591,4.9856149603103175
489,PRSS21,10942,4.985032167897679
490,CKMT1A,548596,4.984365769881568
491,LBH,81606,4.973648715461288
492,MYB,4602,4.973286922124443
493,NID1,4811,4.969300696832831
494,TGFA,7039,4.969053758984219
495,MFAP5,8076,4.962216182493423
496,MYH14,79784,4.961789112541528
497,S100A8,6279,4.960751802531517
498,ANXA2,302,4.9479790599503914
499,NRN1,51299,4.946422183023254
500,CES1,1066,4.946197811638873
501,APOL1,8542,4.94230294851136
502,DOCK2,1794,4.941793911838666
503,TFF1,7031,4.932988102849396
504,RCSD1,92241,4.93071734850887
505,FRMD6,122786,4.928782482441002
506,EMB,133418,4.928663687811702
507,TUBB3,10381,4.926679491468159
508,GNG2,54331,4.924973847447999
509,EPB41L3,23136,4.922855692433676
510,CNRIP1,25927,4.921272183886681
511,MT1G,4495,4.920475735039562
512,NRP2,8828,4.919870484503941
513,S100A1,6271,4.9192094080581
514,ALDH2,217,4.919021101393174
515,LGALS4,3960,4.91542487374329
516,MFAP2,4237,4.9081886399656645
517,MSLN,10232,4.9081732893961405
518,AZGP1,563,4.902663523898458
519,FADS2,9415,4.899565736588083
520,HLA-C,3107,4.899306688453209
521,ICAM1,3383,4.896600969370606
522,NRG1,3084,4.89611663391294
523,PHLDA2,7262,4.893790274885375
524,CMBL,134147,4.893715837730152
525,CYP24A1,1591,4.883496359064847
526,CYFIP2,26999,4.87351025134555
527,KLF5,688,4.873483454089822
528,PHLDA3,23612,4.864883745797957
529,LOXL1,4016,4.863300988601162
530,TMEM30B,161291,4.8551883097599005
531,PROM2,150696,4.853390977467685
532,GREM1,26585,4.8510560569250405
533,MAGEA2B,266740,4.850259457067795
534,FERMT3,83706,4.849763611026798
535,BAMBI,25805,4.845037263685356
536,TCF4,6925,4.836887975071865
537,SLC17A9,63910,4.832925727499851
538,ELMO1,9844,4.826871842889941
539,UCP2,7351,4.824976259533798
540,KRTCAP3,200634,4.824895518168931
541,MISP,126353,4.819659377526795
542,LDHB,3945,4.816265185534487
543,ZEB2,9839,4.815455290232955
544,ACTA2,59,4.812057558307038
545,SFRP1,6422,4.811546176424653
546,OCIAD2,132299,4.80588115434964
547,MYEF2,50804,4.801046266226202
548,INHBA,3624,4.791737248769524
549,COL18A1,80781,4.788191008967891
550,EPDR1,54749,4.787248197063263
551,ID3,3399,4.782777218619146
552,PROCR,10544,4.780292192302143
553,COL9A3,1299,4.7788271731620275
554,ARHGAP29,9411,4.7691130452355095
555,NCKAP1L,3071,4.761761799630782
556,WIPF1,7456,4.760288314818728
557,FLNC,2318,4.760200895789387
558,POSTN,10631,4.759931316524901
559,CD79B,974,4.758581503061373
560,PTN,5764,4.753481179503452
561,CTSZ,1522,4.752561950330984
562,VAMP5,10791,4.7457284587003
563,DUSP4,1846,4.7455392204247815
564,KIF1A,547,4.744612916072292
565,LGALS9,3965,4.742257733005191
566,ADGRL2,23266,4.741723820827501
567,PPARG,5468,4.740115194941002
568,ALDH7A1,501,4.738282673675291
569,PCSK1N,27344,4.736089961682969
570,PLAAT3,11145,4.735817909874362
571,BIRC3,330,4.735555967936171
572,PLAAT4,5920,4.7351397289
573,TMEM139,135932,4.734700346031771
574,ITGA6,3655,4.7249284620976795
575,ITGB2,3689,4.709271991441922
576,CKB,1152,4.7086963262719905
577,SYTL2,54843,4.701624813391997
578,CPVL,54504,4.697163501255555
579,IQANK1,642574,4.697131386205994
580,PPIC,5480,4.69613616240959
581,UNC13D,201294,4.695469242958459
582,PTHLH,5744,4.695176214216055
583,FBXO17,115290,4.693353949679582
584,ADGRG6,57211,4.691161848356577
585,LAPTM4B,55353,4.690492823148321
586,FBLIM1,54751,4.690013861939524
587,GNG4,2786,4.687630343509239
588,RPL39L,116832,4.681677545780249
589,HOXB2,3212,4.680718437251098
590,SERINC2,347735,4.673814762118355
591,CLDN11,5010,4.673772550460527
592,NES,10763,4.672739914013831
593,IKZF1,10320,4.666883321221118
594,HOXC10,3226,4.666881884810565
595,APP,351,4.663280173288285
596,KCNN4,3783,4.66156371083773
597,INPP5D,3635,4.6588265407887715
598,GALNT14,79623,4.655062027835088
599,SYK,6850,4.647810282663127
600,ARMCX2,9823,4.638798943977753
601,ROBO1,6091,4.638651410667471
602,IFI6,2537,4.635219703042501
603,GLIPR1,11010,4.633925432277325
604,CDC42EP1,11135,4.633242218296168
605,PDLIM1,9124,4.630987948659362
606,TNFRSF6B,8771,4.627518063745801
607,FOXA1,3169,4.625491407626501
608,CDH13,1012,4.625456012856385
609,GULP1,51454,4.622489238737836
610,CLEC11A,6320,4.619506289230209
611,PCDH1,5097,4.613652250689068
612,ANO1,55107,4.607648945255354
613,PTPN6,5777,4.603542544748945
614,CD37,951,4.602668052724185
615,HDGFL3,50810,4.600858122555911
616,KCNK1,3775,4.6001402283986765
617,GABRE,2564,4.598246586839545
618,SELENOM,140606,4.5955861098560415
619,ICAM2,3384,4.59505493040368
620,CD40,958,4.579869774630891
621,PTK7,5754,4.573542706115907
622,TSPAN7,7102,4.570489351145577
623,AIF1,199,4.559273806148105
624,IL7R,3575,4.559027265749289
625,CSAG3,389903,4.553701363777467
626,HNMT,3176,4.551207207468189
627,GJB3,2707,4.547830377695957
628,TES,26136,4.546689072251514
629,CBS,875,4.541855231563394
630,PLTP,5360,4.540006841380745
631,ITGB3,3690,4.530686756377628
632,FXYD6,53826,4.527187561549403
633,COCH,1690,4.524278549402205
634,ITM2A,9452,4.523503439364922
635,MATN2,4147,4.513397816941311
636,LAT2,7462,4.512095457446309
637,TRIP6,7205,4.508255511103221
638,TGFB1I1,7041,4.5063652513213395
639,F2R,2149,4.500408176657265
640,RAI14,26064,4.49939676447287
641,BGN,633,4.499041793642533
642,MUC13,56667,4.4913443088912866
643,AKT3,10000,4.484975270903135
644,UPP1,7378,4.48469800221286
645,HKDC1,80201,4.479879275451572
646,FKBP9,11328,4.4750796345823485
647,LSP1,4046,4.47478787766688
648,PCSK9,255738,4.470321865756324
649,CEMIP,57214,4.466991069425121
650,GPC1,2817,4.464875730643253
651,CLMP,79827,4.464864637577622
652,MYLK,4638,4.456993565219128
653,BTK,695,4.4537376119360585
654,MT1F,4494,4.451910234617153
655,CXCL2,2920,4.444825635418477
656,ECM1,1893,4.442119512499609
657,SLC1A3,6507,4.441428490037102
658,DDR1,780,4.440659315276673
659,CD109,135228,4.432356261510174
660,ATP1B1,481,4.430931128042409
661,XAF1,54739,4.429826108657141
662,AHNAK,79026,4.427896395950065
663,STC1,6781,4.426586835405532
664,GRHL2,79977,4.425262588542936
665,PPL,5493,4.425233706953452
666,MEF2C,4208,4.423965646691561
667,CD82,3732,4.421545248470425
668,NPNT,255743,4.419179586137352
669,DUSP23,54935,4.416329609631881
670,CCDC9B,388115,4.415563488593135
671,DCN,1634,4.414658544443053
672,PKP2,5318,4.4046017290707695
673,STMN3,50861,4.403113372023436
674,COL4A5,1287,4.39135093722419
675,OLFM1,10439,4.38567850617727
676,NBL1,4681,4.383926895548558
677,DHRS2,10202,4.379924904132492
678,DHRS3,9249,4.3794813994835975
679,MLLT11,10962,4.378622234236324
680,CCND2,894,4.366125789511737
681,MXRA7,439921,4.363993187914998
682,CAMK2N1,55450,4.363058024031615
683,P3H3,10536,4.362019547027287
684,GLDC,2731,4.354744990057797
685,MICAL2,9645,4.349782881430225
686,POU2AF1,5450,4.348008764999249
687,MACROH2A2,55506,4.345649710356322
688,ETS1,2113,4.344236477399063
689,LAYN,143903,4.343499734764595
690,VWA1,64856,4.341290425205416
691,SLFN13,146857,4.337626157434564
692,ZSCAN18,65982,4.3293676345078245
693,FLI1,2313,4.322968861633461
694,MDFI,4188,4.321926397147753
695,LAMA5,3911,4.318676411502497
696,SLC6A15,55117,4.316379429214954
697,TBX3,6926,4.3127198632738075
698,FYN,2534,4.309422034941766
699,LIMD2,80774,4.307788440804251
700,CD22,933,4.306199474076679
701,PDGFC,56034,4.3026284101589996
702,COL11A1,1301,4.301857053476717
703,CELF2,10659,4.301660370452653
704,ARHGAP30,257106,4.301605182589103
705,SCG5,6447,4.299738947661053
706,GNAI1,2770,4.298239079144686
707,MIA,8190,4.296855290584605
708,MAP4K1,11184,4.295679197528539
709,ALOX5AP,241,4.2948527780272485
710,DAB2,1601,4.29114663938002
711,SULF1,23213,4.290107030671284
712,STRA6,64220,4.289566180975
713,ITGBL1,9358,4.289313255673961
714,SASH3,54440,4.288026784979676
715,IRF4,3662,4.287377319670703
716,DEFB1,1672,4.286744589780098
717,VGLL1,51442,4.284625228410351
718,WNT5A,7474,4.2804167532894315
719,AHNAK2,113146,4.278674879688008
720,OAS1,4938,4.277356974922044
721,PRTFDC1,56952,4.27713973292549
722,HLA-A,3105,4.273744741601477
723,POPDC3,64208,4.272333744726542
724,LPXN,9404,4.271437578678597
725,RHOH,399,4.269191008027754
726,SERPINB1,1992,4.267468899371989
727,APBB1IP,54518,4.266523388524632
728,GDA,9615,4.265530443702576
729,CTSH,1512,4.26405923258587
730,LLGL2,3993,4.2595375651468865
731,RAB31,11031,4.257293107610958
732,PKDCC,91461,4.25616749785776
733,RGL3,57139,4.255454956931359
734,LYPD6B,130576,4.253481011405873
735,ICA1,3382,4.250614193932972
736,JAG2,3714,4.244949509823598
737,DUSP6,1848,4.238672753419096
738,PAX8,7849,4.237899216823916
739,SV2A,9900,4.236357125814005
740,BCL2A1,597,4.234097784187268
741,CSRP2,1466,4.233680608338839
742,MYO1E,4643,4.230279438568279
743,RAB17,64284,4.229044322835499
744,LARP6,55323,4.228265508722811
745,CRMP1,1400,4.225729954154327
746,RNF128,79589,4.223470372392946
747,CREB3L1,90993,4.21939798543798
748,NDRG1,10397,4.218040587372832
749,PHGR1,644844,4.215440650401472
